7.07	1.00	4.47	5.00	6.40	4.12	5.10	7.81	7.21	6.52	5.52	4.53	3.54	2.55	1.58	0.71	0.71	6.52	5.52	4.53	3.54	2.55	1.58	0.71	0.71	6.67	5.70	4.74	3.81	2.92	2.12	1.58	1.58	6.96	6.04	5.15	4.30	3.54	2.92	2.55	2.55	7.38	6.52	5.70	4.95	4.30	3.81	3.54	3.54	7.91	7.11	6.36	5.70	5.15	4.74	4.53	4.53	8.51	7.78	7.11	6.52	6.04	5.70	5.52	5.52	9.19	8.51	7.91	7.38	6.96	6.67	6.52	6.52
7.07	7.00	3.16	3.61	3.61	6.71	8.94	5.39	5.83	1.58	2.12	2.92	3.81	4.74	5.70	6.67	7.65	0.71	1.58	2.55	3.54	4.53	5.52	6.52	7.52	0.71	1.58	2.55	3.54	4.53	5.52	6.52	7.52	1.58	2.12	2.92	3.81	4.74	5.70	6.67	7.65	2.55	2.92	3.54	4.30	5.15	6.04	6.96	7.91	3.54	3.81	4.30	4.95	5.70	6.52	7.38	8.28	4.53	4.74	5.15	5.70	6.36	7.11	7.91	8.75	5.52	5.70	6.04	6.52	7.11	7.78	8.51	9.30
1.00	7.00	4.12	4.47	5.83	3.16	4.12	7.07	6.40	6.67	5.70	4.74	3.81	2.92	2.12	1.58	1.58	6.52	5.52	4.53	3.54	2.55	1.58	0.71	0.71	6.52	5.52	4.53	3.54	2.55	1.58	0.71	0.71	6.67	5.70	4.74	3.81	2.92	2.12	1.58	1.58	6.96	6.04	5.15	4.30	3.54	2.92	2.55	2.55	7.38	6.52	5.70	4.95	4.30	3.81	3.54	3.54	7.91	7.11	6.36	5.70	5.15	4.74	4.53	4.53	8.51	7.78	7.11	6.52	6.04	5.70	5.52	5.52
4.47	3.16	4.12	1.00	2.24	3.61	5.83	4.12	4.00	3.54	2.92	2.55	2.55	2.92	3.54	4.30	5.15	2.92	2.12	1.58	1.58	2.12	2.92	3.81	4.74	2.55	1.58	0.71	0.71	1.58	2.55	3.54	4.53	2.55	1.58	0.71	0.71	1.58	2.55	3.54	4.53	2.92	2.12	1.58	1.58	2.12	2.92	3.81	4.74	3.54	2.92	2.55	2.55	2.92	3.54	4.30	5.15	4.30	3.81	3.54	3.54	3.81	4.30	4.95	5.70	5.15	4.74	4.53	4.53	4.74	5.15	5.70	6.36
5.00	3.61	4.47	1.00	1.41	3.16	5.39	3.16	3.00	4.30	3.81	3.54	3.54	3.81	4.30	4.95	5.70	3.54	2.92	2.55	2.55	2.92	3.54	4.30	5.15	2.92	2.12	1.58	1.58	2.12	2.92	3.81	4.74	2.55	1.58	0.71	0.71	1.58	2.55	3.54	4.53	2.55	1.58	0.71	0.71	1.58	2.55	3.54	4.53	2.92	2.12	1.58	1.58	2.12	2.92	3.81	4.74	3.54	2.92	2.55	2.55	2.92	3.54	4.30	5.15	4.30	3.81	3.54	3.54	3.81	4.30	4.95	5.70
6.40	3.61	5.83	2.24	1.41	4.00	6.08	2.00	2.24	4.74	4.53	4.53	4.74	5.15	5.70	6.36	7.11	3.81	3.54	3.54	3.81	4.30	4.95	5.70	6.52	2.92	2.55	2.55	2.92	3.54	4.30	5.15	6.04	2.12	1.58	1.58	2.12	2.92	3.81	4.74	5.70	1.58	0.71	0.71	1.58	2.55	3.54	4.53	5.52	1.58	0.71	0.71	1.58	2.55	3.54	4.53	5.52	2.12	1.58	1.58	2.12	2.92	3.81	4.74	5.70	2.92	2.55	2.55	2.92	3.54	4.30	5.15	6.04
4.12	6.71	3.16	3.61	3.16	4.00	2.24	4.47	3.61	7.11	6.36	5.70	5.15	4.74	4.53	4.53	4.74	6.52	5.70	4.95	4.30	3.81	3.54	3.54	3.81	6.04	5.15	4.30	3.54	2.92	2.55	2.55	2.92	5.70	4.74	3.81	2.92	2.12	1.58	1.58	2.12	5.52	4.53	3.54	2.55	1.58	0.71	0.71	1.58	5.52	4.53	3.54	2.55	1.58	0.71	0.71	1.58	5.70	4.74	3.81	2.92	2.12	1.58	1.58	2.12	6.04	5.15	4.30	3.54	2.92	2.55	2.55	2.92
5.10	8.94	4.12	5.83	5.39	6.08	2.24	6.08	5.10	9.30	8.51	7.78	7.11	6.52	6.04	5.70	5.52	8.75	7.91	7.11	6.36	5.70	5.15	4.74	4.53	8.28	7.38	6.52	5.70	4.95	4.30	3.81	3.54	7.91	6.96	6.04	5.15	4.30	3.54	2.92	2.55	7.65	6.67	5.70	4.74	3.81	2.92	2.12	1.58	7.52	6.52	5.52	4.53	3.54	2.55	1.58	0.71	7.52	6.52	5.52	4.53	3.54	2.55	1.58	0.71	7.65	6.67	5.70	4.74	3.81	2.92	2.12	1.58
7.81	5.39	7.07	4.12	3.16	2.00	4.47	6.08	1.00	6.67	6.52	6.52	6.67	6.96	7.38	7.91	8.51	5.70	5.52	5.52	5.70	6.04	6.52	7.11	7.78	4.74	4.53	4.53	4.74	5.15	5.70	6.36	7.11	3.81	3.54	3.54	3.81	4.30	4.95	5.70	6.52	2.92	2.55	2.55	2.92	3.54	4.30	5.15	6.04	2.12	1.58	1.58	2.12	2.92	3.81	4.74	5.70	1.58	0.71	0.71	1.58	2.55	3.54	4.53	5.52	1.58	0.71	0.71	1.58	2.55	3.54	4.53	5.52
7.21	5.83	6.40	4.00	3.00	2.24	3.61	5.10	1.00	6.96	6.67	6.52	6.52	6.67	6.96	7.38	7.91	6.04	5.70	5.52	5.52	5.70	6.04	6.52	7.11	5.15	4.74	4.53	4.53	4.74	5.15	5.70	6.36	4.30	3.81	3.54	3.54	3.81	4.30	4.95	5.70	3.54	2.92	2.55	2.55	2.92	3.54	4.30	5.15	2.92	2.12	1.58	1.58	2.12	2.92	3.81	4.74	2.55	1.58	0.71	0.71	1.58	2.55	3.54	4.53	2.55	1.58	0.71	0.71	1.58	2.55	3.54	4.53
6.52	1.58	6.67	3.54	4.30	4.74	7.11	9.30	6.67	6.96	1.00	2.00	3.00	4.00	5.00	6.00	7.00	1.00	1.41	2.24	3.16	4.12	5.10	6.08	7.07	2.00	2.24	2.83	3.61	4.47	5.39	6.32	7.28	3.00	3.16	3.61	4.24	5.00	5.83	6.71	7.62	4.00	4.12	4.47	5.00	5.66	6.40	7.21	8.06	5.00	5.10	5.39	5.83	6.40	7.07	7.81	8.60	6.00	6.08	6.32	6.71	7.21	7.81	8.49	9.22	7.00	7.07	7.28	7.62	8.06	8.60	9.22	9.90
5.52	2.12	5.70	2.92	3.81	4.53	6.36	8.51	6.52	6.67	1.00	1.00	2.00	3.00	4.00	5.00	6.00	1.41	1.00	1.41	2.24	3.16	4.12	5.10	6.08	2.24	2.00	2.24	2.83	3.61	4.47	5.39	6.32	3.16	3.00	3.16	3.61	4.24	5.00	5.83	6.71	4.12	4.00	4.12	4.47	5.00	5.66	6.40	7.21	5.10	5.00	5.10	5.39	5.83	6.40	7.07	7.81	6.08	6.00	6.08	6.32	6.71	7.21	7.81	8.49	7.07	7.00	7.07	7.28	7.62	8.06	8.60	9.22
4.53	2.92	4.74	2.55	3.54	4.53	5.70	7.78	6.52	6.52	2.00	1.00	1.00	2.00	3.00	4.00	5.00	2.24	1.41	1.00	1.41	2.24	3.16	4.12	5.10	2.83	2.24	2.00	2.24	2.83	3.61	4.47	5.39	3.61	3.16	3.00	3.16	3.61	4.24	5.00	5.83	4.47	4.12	4.00	4.12	4.47	5.00	5.66	6.40	5.39	5.10	5.00	5.10	5.39	5.83	6.40	7.07	6.32	6.08	6.00	6.08	6.32	6.71	7.21	7.81	7.28	7.07	7.00	7.07	7.28	7.62	8.06	8.60
3.54	3.81	3.81	2.55	3.54	4.74	5.15	7.11	6.67	6.52	3.00	2.00	1.00	1.00	2.00	3.00	4.00	3.16	2.24	1.41	1.00	1.41	2.24	3.16	4.12	3.61	2.83	2.24	2.00	2.24	2.83	3.61	4.47	4.24	3.61	3.16	3.00	3.16	3.61	4.24	5.00	5.00	4.47	4.12	4.00	4.12	4.47	5.00	5.66	5.83	5.39	5.10	5.00	5.10	5.39	5.83	6.40	6.71	6.32	6.08	6.00	6.08	6.32	6.71	7.21	7.62	7.28	7.07	7.00	7.07	7.28	7.62	8.06
2.55	4.74	2.92	2.92	3.81	5.15	4.74	6.52	6.96	6.67	4.00	3.00	2.00	1.00	1.00	2.00	3.00	4.12	3.16	2.24	1.41	1.00	1.41	2.24	3.16	4.47	3.61	2.83	2.24	2.00	2.24	2.83	3.61	5.00	4.24	3.61	3.16	3.00	3.16	3.61	4.24	5.66	5.00	4.47	4.12	4.00	4.12	4.47	5.00	6.40	5.83	5.39	5.10	5.00	5.10	5.39	5.83	7.21	6.71	6.32	6.08	6.00	6.08	6.32	6.71	8.06	7.62	7.28	7.07	7.00	7.07	7.28	7.62
1.58	5.70	2.12	3.54	4.30	5.70	4.53	6.04	7.38	6.96	5.00	4.00	3.00	2.00	1.00	1.00	2.00	5.10	4.12	3.16	2.24	1.41	1.00	1.41	2.24	5.39	4.47	3.61	2.83	2.24	2.00	2.24	2.83	5.83	5.00	4.24	3.61	3.16	3.00	3.16	3.61	6.40	5.66	5.00	4.47	4.12	4.00	4.12	4.47	7.07	6.40	5.83	5.39	5.10	5.00	5.10	5.39	7.81	7.21	6.71	6.32	6.08	6.00	6.08	6.32	8.60	8.06	7.62	7.28	7.07	7.00	7.07	7.28
0.71	6.67	1.58	4.30	4.95	6.36	4.53	5.70	7.91	7.38	6.00	5.00	4.00	3.00	2.00	1.00	1.00	6.08	5.10	4.12	3.16	2.24	1.41	1.00	1.41	6.32	5.39	4.47	3.61	2.83	2.24	2.00	2.24	6.71	5.83	5.00	4.24	3.61	3.16	3.00	3.16	7.21	6.40	5.66	5.00	4.47	4.12	4.00	4.12	7.81	7.07	6.40	5.83	5.39	5.10	5.00	5.10	8.49	7.81	7.21	6.71	6.32	6.08	6.00	6.08	9.22	8.60	8.06	7.62	7.28	7.07	7.00	7.07
0.71	7.65	1.58	5.15	5.70	7.11	4.74	5.52	8.51	7.91	7.00	6.00	5.00	4.00	3.00	2.00	1.00	7.07	6.08	5.10	4.12	3.16	2.24	1.41	1.00	7.28	6.32	5.39	4.47	3.61	2.83	2.24	2.00	7.62	6.71	5.83	5.00	4.24	3.61	3.16	3.00	8.06	7.21	6.40	5.66	5.00	4.47	4.12	4.00	8.60	7.81	7.07	6.40	5.83	5.39	5.10	5.00	9.22	8.49	7.81	7.21	6.71	6.32	6.08	6.00	9.90	9.22	8.60	8.06	7.62	7.28	7.07	7.00
6.52	0.71	6.52	2.92	3.54	3.81	6.52	8.75	5.70	6.04	1.00	1.41	2.24	3.16	4.12	5.10	6.08	7.07	1.00	2.00	3.00	4.00	5.00	6.00	7.00	1.00	1.41	2.24	3.16	4.12	5.10	6.08	7.07	2.00	2.24	2.83	3.61	4.47	5.39	6.32	7.28	3.00	3.16	3.61	4.24	5.00	5.83	6.71	7.62	4.00	4.12	4.47	5.00	5.66	6.40	7.21	8.06	5.00	5.10	5.39	5.83	6.40	7.07	7.81	8.60	6.00	6.08	6.32	6.71	7.21	7.81	8.49	9.22
5.52	1.58	5.52	2.12	2.92	3.54	5.70	7.91	5.52	5.70	1.41	1.00	1.41	2.24	3.16	4.12	5.10	6.08	1.00	1.00	2.00	3.00	4.00	5.00	6.00	1.41	1.00	1.41	2.24	3.16	4.12	5.10	6.08	2.24	2.00	2.24	2.83	3.61	4.47	5.39	6.32	3.16	3.00	3.16	3.61	4.24	5.00	5.83	6.71	4.12	4.00	4.12	4.47	5.00	5.66	6.40	7.21	5.10	5.00	5.10	5.39	5.83	6.40	7.07	7.81	6.08	6.00	6.08	6.32	6.71	7.21	7.81	8.49
4.53	2.55	4.53	1.58	2.55	3.54	4.95	7.11	5.52	5.52	2.24	1.41	1.00	1.41	2.24	3.16	4.12	5.10	2.00	1.00	1.00	2.00	3.00	4.00	5.00	2.24	1.41	1.00	1.41	2.24	3.16	4.12	5.10	2.83	2.24	2.00	2.24	2.83	3.61	4.47	5.39	3.61	3.16	3.00	3.16	3.61	4.24	5.00	5.83	4.47	4.12	4.00	4.12	4.47	5.00	5.66	6.40	5.39	5.10	5.00	5.10	5.39	5.83	6.40	7.07	6.32	6.08	6.00	6.08	6.32	6.71	7.21	7.81
3.54	3.54	3.54	1.58	2.55	3.81	4.30	6.36	5.70	5.52	3.16	2.24	1.41	1.00	1.41	2.24	3.16	4.12	3.00	2.00	1.00	1.00	2.00	3.00	4.00	3.16	2.24	1.41	1.00	1.41	2.24	3.16	4.12	3.61	2.83	2.24	2.00	2.24	2.83	3.61	4.47	4.24	3.61	3.16	3.00	3.16	3.61	4.24	5.00	5.00	4.47	4.12	4.00	4.12	4.47	5.00	5.66	5.83	5.39	5.10	5.00	5.10	5.39	5.83	6.40	6.71	6.32	6.08	6.00	6.08	6.32	6.71	7.21
2.55	4.53	2.55	2.12	2.92	4.30	3.81	5.70	6.04	5.70	4.12	3.16	2.24	1.41	1.00	1.41	2.24	3.16	4.00	3.00	2.00	1.00	1.00	2.00	3.00	4.12	3.16	2.24	1.41	1.00	1.41	2.24	3.16	4.47	3.61	2.83	2.24	2.00	2.24	2.83	3.61	5.00	4.24	3.61	3.16	3.00	3.16	3.61	4.24	5.66	5.00	4.47	4.12	4.00	4.12	4.47	5.00	6.40	5.83	5.39	5.10	5.00	5.10	5.39	5.83	7.21	6.71	6.32	6.08	6.00	6.08	6.32	6.71
1.58	5.52	1.58	2.92	3.54	4.95	3.54	5.15	6.52	6.04	5.10	4.12	3.16	2.24	1.41	1.00	1.41	2.24	5.00	4.00	3.00	2.00	1.00	1.00	2.00	5.10	4.12	3.16	2.24	1.41	1.00	1.41	2.24	5.39	4.47	3.61	2.83	2.24	2.00	2.24	2.83	5.83	5.00	4.24	3.61	3.16	3.00	3.16	3.61	6.40	5.66	5.00	4.47	4.12	4.00	4.12	4.47	7.07	6.40	5.83	5.39	5.10	5.00	5.10	5.39	7.81	7.21	6.71	6.32	6.08	6.00	6.08	6.32
0.71	6.52	0.71	3.81	4.30	5.70	3.54	4.74	7.11	6.52	6.08	5.10	4.12	3.16	2.24	1.41	1.00	1.41	6.00	5.00	4.00	3.00	2.00	1.00	1.00	6.08	5.10	4.12	3.16	2.24	1.41	1.00	1.41	6.32	5.39	4.47	3.61	2.83	2.24	2.00	2.24	6.71	5.83	5.00	4.24	3.61	3.16	3.00	3.16	7.21	6.40	5.66	5.00	4.47	4.12	4.00	4.12	7.81	7.07	6.40	5.83	5.39	5.10	5.00	5.10	8.49	7.81	7.21	6.71	6.32	6.08	6.00	6.08
0.71	7.52	0.71	4.74	5.15	6.52	3.81	4.53	7.78	7.11	7.07	6.08	5.10	4.12	3.16	2.24	1.41	1.00	7.00	6.00	5.00	4.00	3.00	2.00	1.00	7.07	6.08	5.10	4.12	3.16	2.24	1.41	1.00	7.28	6.32	5.39	4.47	3.61	2.83	2.24	2.00	7.62	6.71	5.83	5.00	4.24	3.61	3.16	3.00	8.06	7.21	6.40	5.66	5.00	4.47	4.12	4.00	8.60	7.81	7.07	6.40	5.83	5.39	5.10	5.00	9.22	8.49	7.81	7.21	6.71	6.32	6.08	6.00
6.67	0.71	6.52	2.55	2.92	2.92	6.04	8.28	4.74	5.15	2.00	2.24	2.83	3.61	4.47	5.39	6.32	7.28	1.00	1.41	2.24	3.16	4.12	5.10	6.08	7.07	1.00	2.00	3.00	4.00	5.00	6.00	7.00	1.00	1.41	2.24	3.16	4.12	5.10	6.08	7.07	2.00	2.24	2.83	3.61	4.47	5.39	6.32	7.28	3.00	3.16	3.61	4.24	5.00	5.83	6.71	7.62	4.00	4.12	4.47	5.00	5.66	6.40	7.21	8.06	5.00	5.10	5.39	5.83	6.40	7.07	7.81	8.60
5.70	1.58	5.52	1.58	2.12	2.55	5.15	7.38	4.53	4.74	2.24	2.00	2.24	2.83	3.61	4.47	5.39	6.32	1.41	1.00	1.41	2.24	3.16	4.12	5.10	6.08	1.00	1.00	2.00	3.00	4.00	5.00	6.00	1.41	1.00	1.41	2.24	3.16	4.12	5.10	6.08	2.24	2.00	2.24	2.83	3.61	4.47	5.39	6.32	3.16	3.00	3.16	3.61	4.24	5.00	5.83	6.71	4.12	4.00	4.12	4.47	5.00	5.66	6.40	7.21	5.10	5.00	5.10	5.39	5.83	6.40	7.07	7.81
4.74	2.55	4.53	0.71	1.58	2.55	4.30	6.52	4.53	4.53	2.83	2.24	2.00	2.24	2.83	3.61	4.47	5.39	2.24	1.41	1.00	1.41	2.24	3.16	4.12	5.10	2.00	1.00	1.00	2.00	3.00	4.00	5.00	2.24	1.41	1.00	1.41	2.24	3.16	4.12	5.10	2.83	2.24	2.00	2.24	2.83	3.61	4.47	5.39	3.61	3.16	3.00	3.16	3.61	4.24	5.00	5.83	4.47	4.12	4.00	4.12	4.47	5.00	5.66	6.40	5.39	5.10	5.00	5.10	5.39	5.83	6.40	7.07
3.81	3.54	3.54	0.71	1.58	2.92	3.54	5.70	4.74	4.53	3.61	2.83	2.24	2.00	2.24	2.83	3.61	4.47	3.16	2.24	1.41	1.00	1.41	2.24	3.16	4.12	3.00	2.00	1.00	1.00	2.00	3.00	4.00	3.16	2.24	1.41	1.00	1.41	2.24	3.16	4.12	3.61	2.83	2.24	2.00	2.24	2.83	3.61	4.47	4.24	3.61	3.16	3.00	3.16	3.61	4.24	5.00	5.00	4.47	4.12	4.00	4.12	4.47	5.00	5.66	5.83	5.39	5.10	5.00	5.10	5.39	5.83	6.40
2.92	4.53	2.55	1.58	2.12	3.54	2.92	4.95	5.15	4.74	4.47	3.61	2.83	2.24	2.00	2.24	2.83	3.61	4.12	3.16	2.24	1.41	1.00	1.41	2.24	3.16	4.00	3.00	2.00	1.00	1.00	2.00	3.00	4.12	3.16	2.24	1.41	1.00	1.41	2.24	3.16	4.47	3.61	2.83	2.24	2.00	2.24	2.83	3.61	5.00	4.24	3.61	3.16	3.00	3.16	3.61	4.24	5.66	5.00	4.47	4.12	4.00	4.12	4.47	5.00	6.40	5.83	5.39	5.10	5.00	5.10	5.39	5.83
2.12	5.52	1.58	2.55	2.92	4.30	2.55	4.30	5.70	5.15	5.39	4.47	3.61	2.83	2.24	2.00	2.24	2.83	5.10	4.12	3.16	2.24	1.41	1.00	1.41	2.24	5.00	4.00	3.00	2.00	1.00	1.00	2.00	5.10	4.12	3.16	2.24	1.41	1.00	1.41	2.24	5.39	4.47	3.61	2.83	2.24	2.00	2.24	2.83	5.83	5.00	4.24	3.61	3.16	3.00	3.16	3.61	6.40	5.66	5.00	4.47	4.12	4.00	4.12	4.47	7.07	6.40	5.83	5.39	5.10	5.00	5.10	5.39
1.58	6.52	0.71	3.54	3.81	5.15	2.55	3.81	6.36	5.70	6.32	5.39	4.47	3.61	2.83	2.24	2.00	2.24	6.08	5.10	4.12	3.16	2.24	1.41	1.00	1.41	6.00	5.00	4.00	3.00	2.00	1.00	1.00	6.08	5.10	4.12	3.16	2.24	1.41	1.00	1.41	6.32	5.39	4.47	3.61	2.83	2.24	2.00	2.24	6.71	5.83	5.00	4.24	3.61	3.16	3.00	3.16	7.21	6.40	5.66	5.00	4.47	4.12	4.00	4.12	7.81	7.07	6.40	5.83	5.39	5.10	5.00	5.10
1.58	7.52	0.71	4.53	4.74	6.04	2.92	3.54	7.11	6.36	7.28	6.32	5.39	4.47	3.61	2.83	2.24	2.00	7.07	6.08	5.10	4.12	3.16	2.24	1.41	1.00	7.00	6.00	5.00	4.00	3.00	2.00	1.00	7.07	6.08	5.10	4.12	3.16	2.24	1.41	1.00	7.28	6.32	5.39	4.47	3.61	2.83	2.24	2.00	7.62	6.71	5.83	5.00	4.24	3.61	3.16	3.00	8.06	7.21	6.40	5.66	5.00	4.47	4.12	4.00	8.60	7.81	7.07	6.40	5.83	5.39	5.10	5.00
6.96	1.58	6.67	2.55	2.55	2.12	5.70	7.91	3.81	4.30	3.00	3.16	3.61	4.24	5.00	5.83	6.71	7.62	2.00	2.24	2.83	3.61	4.47	5.39	6.32	7.28	1.00	1.41	2.24	3.16	4.12	5.10	6.08	7.07	1.00	2.00	3.00	4.00	5.00	6.00	7.00	1.00	1.41	2.24	3.16	4.12	5.10	6.08	7.07	2.00	2.24	2.83	3.61	4.47	5.39	6.32	7.28	3.00	3.16	3.61	4.24	5.00	5.83	6.71	7.62	4.00	4.12	4.47	5.00	5.66	6.40	7.21	8.06
6.04	2.12	5.70	1.58	1.58	1.58	4.74	6.96	3.54	3.81	3.16	3.00	3.16	3.61	4.24	5.00	5.83	6.71	2.24	2.00	2.24	2.83	3.61	4.47	5.39	6.32	1.41	1.00	1.41	2.24	3.16	4.12	5.10	6.08	1.00	1.00	2.00	3.00	4.00	5.00	6.00	1.41	1.00	1.41	2.24	3.16	4.12	5.10	6.08	2.24	2.00	2.24	2.83	3.61	4.47	5.39	6.32	3.16	3.00	3.16	3.61	4.24	5.00	5.83	6.71	4.12	4.00	4.12	4.47	5.00	5.66	6.40	7.21
5.15	2.92	4.74	0.71	0.71	1.58	3.81	6.04	3.54	3.54	3.61	3.16	3.00	3.16	3.61	4.24	5.00	5.83	2.83	2.24	2.00	2.24	2.83	3.61	4.47	5.39	2.24	1.41	1.00	1.41	2.24	3.16	4.12	5.10	2.00	1.00	1.00	2.00	3.00	4.00	5.00	2.24	1.41	1.00	1.41	2.24	3.16	4.12	5.10	2.83	2.24	2.00	2.24	2.83	3.61	4.47	5.39	3.61	3.16	3.00	3.16	3.61	4.24	5.00	5.83	4.47	4.12	4.00	4.12	4.47	5.00	5.66	6.40
4.30	3.81	3.81	0.71	0.71	2.12	2.92	5.15	3.81	3.54	4.24	3.61	3.16	3.00	3.16	3.61	4.24	5.00	3.61	2.83	2.24	2.00	2.24	2.83	3.61	4.47	3.16	2.24	1.41	1.00	1.41	2.24	3.16	4.12	3.00	2.00	1.00	1.00	2.00	3.00	4.00	3.16	2.24	1.41	1.00	1.41	2.24	3.16	4.12	3.61	2.83	2.24	2.00	2.24	2.83	3.61	4.47	4.24	3.61	3.16	3.00	3.16	3.61	4.24	5.00	5.00	4.47	4.12	4.00	4.12	4.47	5.00	5.66
3.54	4.74	2.92	1.58	1.58	2.92	2.12	4.30	4.30	3.81	5.00	4.24	3.61	3.16	3.00	3.16	3.61	4.24	4.47	3.61	2.83	2.24	2.00	2.24	2.83	3.61	4.12	3.16	2.24	1.41	1.00	1.41	2.24	3.16	4.00	3.00	2.00	1.00	1.00	2.00	3.00	4.12	3.16	2.24	1.41	1.00	1.41	2.24	3.16	4.47	3.61	2.83	2.24	2.00	2.24	2.83	3.61	5.00	4.24	3.61	3.16	3.00	3.16	3.61	4.24	5.66	5.00	4.47	4.12	4.00	4.12	4.47	5.00
2.92	5.70	2.12	2.55	2.55	3.81	1.58	3.54	4.95	4.30	5.83	5.00	4.24	3.61	3.16	3.00	3.16	3.61	5.39	4.47	3.61	2.83	2.24	2.00	2.24	2.83	5.10	4.12	3.16	2.24	1.41	1.00	1.41	2.24	5.00	4.00	3.00	2.00	1.00	1.00	2.00	5.10	4.12	3.16	2.24	1.41	1.00	1.41	2.24	5.39	4.47	3.61	2.83	2.24	2.00	2.24	2.83	5.83	5.00	4.24	3.61	3.16	3.00	3.16	3.61	6.40	5.66	5.00	4.47	4.12	4.00	4.12	4.47
2.55	6.67	1.58	3.54	3.54	4.74	1.58	2.92	5.70	4.95	6.71	5.83	5.00	4.24	3.61	3.16	3.00	3.16	6.32	5.39	4.47	3.61	2.83	2.24	2.00	2.24	6.08	5.10	4.12	3.16	2.24	1.41	1.00	1.41	6.00	5.00	4.00	3.00	2.00	1.00	1.00	6.08	5.10	4.12	3.16	2.24	1.41	1.00	1.41	6.32	5.39	4.47	3.61	2.83	2.24	2.00	2.24	6.71	5.83	5.00	4.24	3.61	3.16	3.00	3.16	7.21	6.40	5.66	5.00	4.47	4.12	4.00	4.12
2.55	7.65	1.58	4.53	4.53	5.70	2.12	2.55	6.52	5.70	7.62	6.71	5.83	5.00	4.24	3.61	3.16	3.00	7.28	6.32	5.39	4.47	3.61	2.83	2.24	2.00	7.07	6.08	5.10	4.12	3.16	2.24	1.41	1.00	7.00	6.00	5.00	4.00	3.00	2.00	1.00	7.07	6.08	5.10	4.12	3.16	2.24	1.41	1.00	7.28	6.32	5.39	4.47	3.61	2.83	2.24	2.00	7.62	6.71	5.83	5.00	4.24	3.61	3.16	3.00	8.06	7.21	6.40	5.66	5.00	4.47	4.12	4.00
7.38	2.55	6.96	2.92	2.55	1.58	5.52	7.65	2.92	3.54	4.00	4.12	4.47	5.00	5.66	6.40	7.21	8.06	3.00	3.16	3.61	4.24	5.00	5.83	6.71	7.62	2.00	2.24	2.83	3.61	4.47	5.39	6.32	7.28	1.00	1.41	2.24	3.16	4.12	5.10	6.08	7.07	1.00	2.00	3.00	4.00	5.00	6.00	7.00	1.00	1.41	2.24	3.16	4.12	5.10	6.08	7.07	2.00	2.24	2.83	3.61	4.47	5.39	6.32	7.28	3.00	3.16	3.61	4.24	5.00	5.83	6.71	7.62
6.52	2.92	6.04	2.12	1.58	0.71	4.53	6.67	2.55	2.92	4.12	4.00	4.12	4.47	5.00	5.66	6.40	7.21	3.16	3.00	3.16	3.61	4.24	5.00	5.83	6.71	2.24	2.00	2.24	2.83	3.61	4.47	5.39	6.32	1.41	1.00	1.41	2.24	3.16	4.12	5.10	6.08	1.00	1.00	2.00	3.00	4.00	5.00	6.00	1.41	1.00	1.41	2.24	3.16	4.12	5.10	6.08	2.24	2.00	2.24	2.83	3.61	4.47	5.39	6.32	3.16	3.00	3.16	3.61	4.24	5.00	5.83	6.71
5.70	3.54	5.15	1.58	0.71	0.71	3.54	5.70	2.55	2.55	4.47	4.12	4.00	4.12	4.47	5.00	5.66	6.40	3.61	3.16	3.00	3.16	3.61	4.24	5.00	5.83	2.83	2.24	2.00	2.24	2.83	3.61	4.47	5.39	2.24	1.41	1.00	1.41	2.24	3.16	4.12	5.10	2.00	1.00	1.00	2.00	3.00	4.00	5.00	2.24	1.41	1.00	1.41	2.24	3.16	4.12	5.10	2.83	2.24	2.00	2.24	2.83	3.61	4.47	5.39	3.61	3.16	3.00	3.16	3.61	4.24	5.00	5.83
4.95	4.30	4.30	1.58	0.71	1.58	2.55	4.74	2.92	2.55	5.00	4.47	4.12	4.00	4.12	4.47	5.00	5.66	4.24	3.61	3.16	3.00	3.16	3.61	4.24	5.00	3.61	2.83	2.24	2.00	2.24	2.83	3.61	4.47	3.16	2.24	1.41	1.00	1.41	2.24	3.16	4.12	3.00	2.00	1.00	1.00	2.00	3.00	4.00	3.16	2.24	1.41	1.00	1.41	2.24	3.16	4.12	3.61	2.83	2.24	2.00	2.24	2.83	3.61	4.47	4.24	3.61	3.16	3.00	3.16	3.61	4.24	5.00
4.30	5.15	3.54	2.12	1.58	2.55	1.58	3.81	3.54	2.92	5.66	5.00	4.47	4.12	4.00	4.12	4.47	5.00	5.00	4.24	3.61	3.16	3.00	3.16	3.61	4.24	4.47	3.61	2.83	2.24	2.00	2.24	2.83	3.61	4.12	3.16	2.24	1.41	1.00	1.41	2.24	3.16	4.00	3.00	2.00	1.00	1.00	2.00	3.00	4.12	3.16	2.24	1.41	1.00	1.41	2.24	3.16	4.47	3.61	2.83	2.24	2.00	2.24	2.83	3.61	5.00	4.24	3.61	3.16	3.00	3.16	3.61	4.24
